,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
1365,0.0,0.02,0.04333333333333333,0.0,0.0,0.01,0.01,0.0,0.04333333333333334,0.23166666666666663,0.0
1366,0.0,0.02,0.02,0.0,0.0,0.0,0.015,0.0,0.13,0.0,0.0
1367,0.0,0.013333333333333332,0.04,0.0,0.0,0.0,0.01,0.0,0.06,0.18,0.0
1368,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0
1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
1370,0.02,0.0475,0.14442857142857143,0.0,0.02,0.0,0.02,0.01,0.13666666666666666,0.10666666666666667,0.02
1371,0.04,0.02,0.013333333333333332,0.0,0.022000000000000002,0.0,0.04,0.04,0.028333333333333335,0.04,0.0
1372,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.0
1373,0.01,0.09,0.024166666666666666,0.01,0.02,0.0,0.03,0.02,0.038,0.08,0.01
1374,0.0,0.0,0.004,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.0
1375,0.02,0.10083333333333334,0.13316666666666666,0.01,0.0,0.005,0.04333333333333333,0.01,0.13933333333333334,0.20666666666666667,0.0
1376,0.01,0.03428571428571428,0.028666666666666667,0.01,0.0,0.016666666666666666,0.027142857142857146,0.01,0.03,0.03,0.0
1377,0.0,0.01,0.01,0.0,0.01,0.0,0.055,0.02,0.09666666666666666,0.02,0.0
1378,0.01,0.0,0.013999999999999999,0.0,0.01,0.0,0.02,0.0,0.02,0.0025,0.0
1379,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.06,0.03,0.0
1380,0.0,0.0,0.01,0.0,0.01,0.01,0.005,0.0,0.05583333333333333,0.07,0.0
1381,0.04,0.006666666666666666,0.03866666666666667,0.01,0.01,0.0,0.05,0.01,0.04,0.0775,0.0
1382,0.0,0.0785,0.08583333333333334,0.03,0.01,0.0,0.01,0.01,0.1725,0.09125,0.0
1383,0.01,0.01,0.05,0.0,0.01,0.02,0.03,0.01,0.08333333333333334,0.01,0.0
1384,0.01,0.003333333333333333,0.0675,0.02,0.01,0.01,0.015,0.0,0.03,0.47,0.0
1385,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.05,0.01,0.0
1386,0.85,0.01,0.023333333333333334,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1387,0.0,0.01,0.14833333333333334,0.01,0.02,0.01,0.02,0.01,0.04,0.08,0.0
1388,0.01,0.06833333333333334,0.068,0.0,0.0,0.0,0.0,0.0,0.076,0.14385714285714285,0.02
1389,0.97,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.015,0.005
1390,0.0,0.0,0.06083333333333333,0.0,0.02,0.01,0.02,0.0,0.10142857142857142,0.03333333333333333,0.01
1391,0.01,0.0,0.0,0.01,0.0,0.01,0.02,0.03,0.01,0.03,0.0
1392,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.03,0.03,0.01
1393,0.0,0.0,0.03166666666666666,0.01,0.01,0.013333333333333332,0.01,0.0,0.04,0.03,0.0
1394,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.1075,0.02,0.0
1395,0.0,0.09166666666666667,0.171,0.0,0.0,0.0,0.06,0.0,0.1703333333333333,0.2706666666666666,0.0
1396,0.0,0.04,0.04,0.01,0.0,0.0,0.05,0.0,0.05,0.05,0.0
1397,0.02,0.0,0.04,0.0,0.01,0.03,0.172,0.0,0.2,0.03,0.0
1398,0.0,0.05,0.03,0.0,0.0,0.0,0.01,0.0,0.06666666666666667,0.05,0.0
1399,0.0,0.0,0.6,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.01,0.05,0.056666666666666664,0.01,0.01,0.0,0.06,0.01,0.14833333333333332,0.1,0.03
1401,0.0,0.03,0.25,0.01,0.135,0.01,0.0,0.01,0.08,0.18,0.01
1402,0.03,0.03,0.015,0.0,0.01,0.01,0.13,0.02,0.11,0.06,0.01
1403,0.0,0.006666666666666666,0.02,0.0,0.0,0.0,0.055,0.0,0.08,0.21,0.0
1404,0.01,0.0075,0.03,0.0,0.01,0.01,0.05,0.0,0.01,0.05,0.0
1405,0.01,0.0,0.04,0.0,0.01,0.0,0.02,0.02,0.06,0.13,0.01
1406,0.0,0.0,0.14,0.0,0.0,0.0,0.11,0.0,0.06,0.0,0.0
1407,0.01,0.05,0.0,0.68,0.0,0.0,0.01,0.01,0.03,0.02,0.0
1408,0.03,0.01,0.03666666666666667,0.03,0.005,0.0,0.07,0.01,0.09,0.1,0.0
1409,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.1,0.0
1410,0.04,0.01,0.11583333333333332,0.0,0.01,0.0,0.0,0.0,0.02,0.1,0.0
1411,0.0,0.02,0.02,0.0,0.01,0.0,0.06,0.0,0.04,0.04,0.01
1412,0.02,0.03,0.061,0.01,0.01,0.01,0.02,0.04,0.035,0.1425,0.0
1413,0.0,0.005,0.03,0.0,0.0,0.01,0.03,0.0,0.03,0.012,0.0
1414,0.03,0.03,0.0545,0.0,0.055,0.0,0.07,0.01,0.11500000000000002,0.17833333333333334,0.0016666666666666666
1415,0.0,0.01,0.04833333333333333,0.0,0.0,0.0,0.03,0.0,0.18,0.01,0.0
1416,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
1417,0.0,0.04,0.025,0.0,0.01,0.0,0.09,0.0,0.04,0.01,0.0
1418,0.06,0.015,0.05733333333333334,0.01,0.01,0.0,0.05,0.0,0.06,0.1,0.03333333333333333
1419,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.01
1420,0.0,0.035,0.04,0.0,0.0,0.0,0.03,0.0,0.03,0.03666666666666667,0.0
1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
1422,0.54,0.015,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0
1423,0.03,0.017,0.06,0.0,0.13,0.0,0.015,0.02,0.05166666666666666,0.16,0.02
1424,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
1425,0.08,0.071,0.09,0.01,0.03,0.01,0.065,0.03,0.045,0.12166666666666666,0.0
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
1427,0.0,0.022000000000000002,0.03,0.02,0.01,0.0,0.08,0.03,0.09,0.056666666666666664,0.0
1428,0.0,0.02,0.006666666666666666,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0
1429,0.0,0.0,0.58,0.0,0.0,0.006,0.59,0.0,0.6,0.03,0.0
1430,0.02,0.091,0.07444444444444445,0.01,0.005,0.0,0.023333333333333334,0.0,0.023333333333333334,0.11666666666666668,0.04
1431,0.0,0.03,0.04,0.01,0.02,0.0,0.045,0.0,0.05,0.01,0.03
1432,0.08,0.021666666666666664,0.06666666666666667,0.01,0.0,0.0,0.03,0.02,0.1,0.12,0.015
1433,0.0,0.02,0.06833333333333333,0.0,0.01,0.01,0.02,0.04,0.055,0.03333333333333333,0.01
1434,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.07,0.115,0.0
1435,0.0,0.0,0.11,0.0,0.0,0.0,0.03,0.01,0.05,0.08,0.0
1436,0.02,0.0225,0.06,0.03,0.0,0.0,0.1,0.03,0.09,0.09,0.0
1437,0.0,0.01,0.59,0.0,0.66,0.0,0.01,0.0,0.04,0.64,0.0
1438,0.01,0.04,0.085,0.0,0.0,0.0,0.08,0.01,0.16,0.03,0.0
1439,0.01,0.023333333333333334,0.02,0.0,0.01,0.0,0.01,0.02,0.27,0.56,0.015
1440,0.0,0.01,0.085,0.02,0.003333333333333333,0.0,0.06,0.01,0.055,0.41,0.0
1441,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.03,0.0
1442,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
1443,0.0,0.01,0.01,0.0,0.0,0.0,0.02333333333333333,0.0,0.07,0.01,0.0
1444,0.0,0.01,0.45099999999999996,0.0,0.40233333333333327,0.01,0.0,0.41316666666666657,0.0,0.02,0.0
1445,0.0,0.145,0.03,0.0,0.03166666666666666,0.0,0.05,0.0,0.032,0.3866666666666667,0.0
1446,0.0,0.0,0.01,0.0,0.0,0.0,0.05333333333333334,0.0,0.14,0.01,0.0
1447,0.04,0.025,0.075,0.0,0.01,0.0,0.05,0.0,0.045,0.05333333333333334,0.0
1448,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0
1449,0.0,0.0,0.05,0.0,0.61,0.0,0.04,0.0,0.0,0.085,0.02
1450,0.0,0.32550000000000007,0.33480952380952367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,0.0,0.0,0.003333333333333333,0.0,0.0,0.0,0.02,0.0,0.23,0.07,0.01
1452,0.0,0.03,0.07200000000000001,0.0,0.0,0.01,0.035,0.01,0.0075,0.06166666666666667,0.0
1453,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.36833333333333335,0.04,0.0
1454,0.01,0.013333333333333332,0.14595238095238097,0.0,0.01,0.015,0.019999999999999997,0.01,0.14333333333333334,0.07666666666666667,0.02
1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
1456,0.0,0.0,0.01,0.0,0.0,0.0,0.12,0.0,0.12,0.04,0.0
1457,0.0,0.016666666666666666,0.03,0.0,0.0,0.0,0.08,0.0,0.14,0.132,0.005
1458,0.75,0.01,0.04666666666666666,0.0,0.02,0.0,0.01,0.02,0.03,0.03,0.0
1459,0.59,0.034166666666666665,0.03,0.0,0.01,0.0,0.004,0.0,0.01,0.02,0.0
1460,0.01,0.0125,0.035,0.0,0.01,0.0,0.03,0.0,0.04,0.015,0.02
1461,0.0,0.06,0.08,0.0,0.0,0.0,0.01,0.0,0.01,0.05,0.0
1462,0.0,0.0,0.01,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0
1463,0.01,0.0,0.003333333333333333,0.0,0.0,0.0,0.01,0.0,0.05,0.06,0.0
1464,0.02,0.04,0.079,0.03,0.03,0.0,0.04,0.01,0.05333333333333333,0.1875,0.01
1465,0.0,0.06,0.1325,0.0,0.015,0.03866666666666667,0.07,0.0,0.0275,0.5951666666666666,0.06466666666666666
1466,0.0,0.0075,0.026666666666666665,0.0,0.0,0.0,0.04,0.0,0.06,0.03,0.0
1467,0.11,0.0,0.04,0.0,0.041111111111111105,0.003333333333333333,0.01,0.02,0.06,0.07333333333333333,0.02
1468,0.0,0.02,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.0
1469,0.02,0.03666666666666667,0.04,0.0,0.0,0.0,0.06416666666666666,0.01,0.03666666666666667,0.09,0.01
1470,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.1,0.02,0.0
1471,0.03,0.0375,0.05,0.0,0.03,0.0,0.056666666666666664,0.0,0.07,0.11,0.0
1472,0.0,0.08,0.1075,0.0,0.01,0.02,0.08,0.025,0.12,0.12,0.035
1473,0.01,0.01,0.06,0.0,0.011666666666666665,0.01,0.01,0.0,0.07,0.16333333333333336,0.0
1474,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.0
1475,0.0,0.035833333333333335,0.06,0.1,0.01,0.02,0.12,0.006666666666666666,0.11833333333333335,0.0875,0.0
1476,0.01,0.0,0.01,0.0,0.2,0.01,0.0,0.0,0.0,0.14,0.01
1477,0.95,0.05583333333333333,0.05,0.01,0.003333333333333333,0.02,0.01,0.0,0.015,0.1175,0.0
1478,0.02,0.185,0.2375,0.0,0.0,0.02,0.055,0.01,0.06,0.07,0.0
1479,0.0,0.0,0.028333333333333332,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0
1480,0.0,0.01,0.02,0.0,0.0,0.0,0.03,0.0,0.04,0.07,0.0
1481,0.02,0.02,0.03666666666666667,0.0,0.021666666666666664,0.0,0.01,0.0,0.06166666666666667,0.71,0.0
1482,0.01,0.02,0.03,0.21,0.01,0.0,0.01,0.0,0.04,0.05,0.01
1483,0.0,0.011666666666666665,0.68,0.01,0.61,0.67,0.0,0.0,0.01,0.04,0.01
1484,0.0,0.023333333333333334,0.02,0.0,0.02,0.0075,0.02,0.02,0.01,0.01,0.0
1485,0.0,0.01,0.0,0.0,0.0,0.0,0.66,0.0,0.03,0.0,0.0
1486,0.0,0.0,0.0,0.0,0.02,0.0,0.025,0.0,0.04,0.045,0.0
1487,0.0,0.01,0.03166666666666666,0.0,0.01,0.0,0.05,0.005,0.285,0.06,0.0
1488,0.0,0.0,0.5,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0
1489,0.01,0.01,0.04666666666666666,0.01,0.0,0.02,0.28,0.0,0.29,0.02,0.0
1490,0.0,0.01,0.09866666666666667,0.03,0.0,0.0,0.0375,0.01,0.051666666666666666,0.09,0.0
1491,0.0,0.0,0.013333333333333332,0.0,0.01,0.0,0.03,0.0,0.0175,0.15833333333333333,0.0
1492,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.0
1493,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
1494,0.0,0.01,0.04,0.18,0.0,0.0,0.04,0.0,0.04,0.05,0.003333333333333333
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.295,0.015,0.0
1496,0.0,0.03,0.02333333333333333,0.0,0.01,0.0,0.06166666666666666,0.0,0.051666666666666666,0.01,0.0
1497,0.03,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.27,0.01,0.0
1498,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1499,0.01,0.05,0.03,0.0,0.03,0.0,0.01,0.0,0.05,0.12,0.0
1500,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.19833333333333333,0.03,0.0
1501,0.0,0.0,0.003333333333333333,0.0,0.0,0.0,0.01,0.0,0.05,0.02,0.0
1502,0.01,0.0,0.01,0.0,0.0,0.0,0.015,0.0,0.09,0.045,0.01
1503,0.0,0.01,0.02,0.0,0.0,0.0,0.04,0.0,0.08,0.47,0.0
1504,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0
1505,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0
1506,0.0,0.05,0.06,0.0,0.03333333333333333,0.02,0.04,0.04,0.05166666666666666,0.1,0.02
1507,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.174,0.0,0.0
1508,0.85,0.01,0.04166666666666667,0.0,0.04,0.0,0.0,0.0,0.01,0.02,0.0
1509,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
1510,0.01,0.02,0.022222222222222223,0.01,0.01,0.0,0.11625,0.0,0.16,0.06,0.01
1511,0.03,0.06,0.21333333333333332,0.03,0.02,0.0,0.02,0.01,0.025,0.04,0.0
1512,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.06,0.05333333333333333,0.0
1513,0.0,0.03,0.04,0.0,0.0,0.0,0.01,0.01,0.02,0.08,0.0
1514,0.0,0.04,0.075,0.0,0.0,0.0,0.44,0.02,0.19,0.115,0.005
1515,0.0,0.005,0.10066666666666667,0.0,0.0,0.0,0.055,0.0,0.06202380952380952,0.0,0.0
1516,0.04,0.01,0.024166666666666666,0.0,0.0,0.0,0.015,0.0,0.04666666666666666,0.28,0.0
1517,0.02,0.03,0.04833333333333334,0.01,0.02,0.0,0.03333333333333333,0.028666666666666667,0.1,0.15,0.02
1518,0.02,0.01,0.02,0.01,0.02,0.0,0.02333333333333333,0.0,0.028333333333333332,0.056666666666666664,0.0
1519,0.0,0.02,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.055,0.0
1520,0.0,0.03,0.006666666666666666,0.0,0.0,0.0,0.0,0.01,0.01,0.056666666666666664,0.0
1521,0.0,0.0,0.04666666666666666,0.0,0.06,0.0,0.075,0.0,0.04,0.09,0.0
1522,0.0,0.01,0.046,0.0,0.0,0.0,0.02,0.0,0.05,0.03,0.0
1523,0.0,0.02,0.0275,0.0,0.035,0.005,0.06,0.013333333333333332,0.02333333333333333,0.0975,0.01
1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,0.0,0.05,0.09066666666666666,0.0,0.0,0.002857142857142857,0.015,0.0,0.01,0.2288333333333333,0.038
1526,0.01,0.0,0.04,0.0,0.0,0.01,0.04,0.01,0.08,0.17,0.0
1527,0.02,0.06333333333333332,0.1366666666666667,0.02,0.085,0.02125,0.05,0.018333333333333333,0.09983333333333334,0.1716666666666667,0.02
1528,0.01,0.01,0.024166666666666666,0.01,0.034,0.01,0.02,0.02,0.105,0.08833333333333333,0.0016666666666666666
1529,0.0,0.01,0.04666666666666666,0.0,0.0,0.0,0.04,0.0,0.01,0.01,0.0
1530,0.0,0.01,0.016666666666666666,0.0,0.01,0.0,0.01,0.0,0.03,0.05,0.0
1531,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.7,0.0,0.0
1532,0.01,0.0325,0.05,0.01,0.0,0.01,0.05,0.0,0.08,0.03,0.0
1533,0.0,0.005,0.0075,0.0,0.0,0.0,0.02,0.0,0.07,0.01,0.0
1534,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.03,0.0
1535,0.02,0.01,0.016666666666666666,0.0,0.01,0.02,0.03,0.02333333333333333,0.64,0.06,0.01
1536,0.0,0.0425,0.05166666666666666,0.0,0.02,0.0,0.04,0.0,0.01,0.055,0.0
1537,0.01,0.0,0.0,0.01,0.0,0.0,0.005,0.0,0.0,0.04,0.01
1538,0.01,0.025,0.0,0.0,0.01,0.01,0.03,0.01,0.026666666666666665,0.16,0.0
1539,0.0,0.0,0.07,0.0,0.03,0.0,0.04,0.0,0.07,0.0,0.0
1540,0.02,0.02,0.05,0.0,0.01,0.0,0.06,0.0,0.075,0.03,0.0
1541,0.02,0.1423333333333333,0.2293333333333333,0.02,0.09583333333333333,0.02,0.04083333333333333,0.02,0.04,0.10333333333333332,0.03
1542,0.0,0.037000000000000005,0.0575,0.01,0.01,0.0,0.12166666666666666,0.0,0.04,0.02,0.0
1543,0.0,0.01,0.0075,0.0,0.0,0.0,0.08,0.0,0.39,0.0,0.0
1544,0.0,0.01,0.01,0.0,0.003333333333333333,0.0,0.01,0.0,0.0,0.04,0.01
1545,0.02,0.01,0.02333333333333333,0.0,0.0,0.0,0.13,0.0,0.305,0.11,0.01
1546,0.0,0.02,0.02,0.0,0.0,0.01,0.0,0.01,0.01,0.07,0.0
1547,0.86,0.005,0.0,0.0,0.0025,0.0,0.02,0.0,0.0,0.04,0.01
1548,0.01,0.0,0.01,0.0,0.0,0.65,0.0,0.0,0.05,0.06666666666666667,0.0
1549,0.0,0.0,0.09,0.0,0.01,0.0,0.08,0.0,0.07,0.02,0.0
1550,0.48,0.0,0.03,0.0,0.0,0.01,0.01,0.0,0.04,0.015,0.0
1551,0.0,0.35,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0
1552,0.05,0.035,0.06833333333333333,0.01,0.016666666666666666,0.02,0.07666666666666666,0.05,0.1,0.17,0.0
1553,0.02,0.04,0.07,0.01,0.0,0.0,0.03,0.01,0.08,0.05,0.0
1554,0.36,0.045,0.06666666666666667,0.01,0.01,0.005,0.05,0.0,0.03666666666666667,0.04999999999999999,0.0
1555,0.02,0.03,0.04,0.01,0.02,0.0,0.08,0.0,0.1,0.21166666666666667,0.01
1556,0.01,0.04333333333333334,0.04,0.01,0.055,0.01,0.1,0.02,0.07666666666666667,0.155,0.01916666666666667
1557,0.02,0.03833333333333334,0.05333333333333333,0.0,0.013999999999999999,0.0,0.0,0.01,0.07,0.026666666666666665,0.01
1558,0.0,0.003333333333333333,0.01,0.0,0.005,0.005,0.005,0.0,0.02,0.02,0.0
1559,0.03,0.035833333333333335,0.12,0.0,0.03,0.015,0.11,0.04,0.05,0.185,0.01
1560,0.98,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0
1561,0.0,0.013333333333333332,0.1175,0.04,0.03,0.02333333333333333,0.08,0.05,0.06,0.08,0.02
1562,0.0,0.02,0.5966666666666667,0.0,0.005714285714285714,0.0,0.01,0.0,0.67,0.03,0.013333333333333332
1563,0.0,0.0,0.065,0.01,0.01,0.0,0.04,0.0,0.06,0.0325,0.0
1564,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.04066666666666666,0.01,0.0
1565,0.02,0.035833333333333335,0.07,0.0,0.01,0.0,0.035,0.01,0.04,0.06,0.0
1566,0.01,0.01,0.029166666666666664,0.0,0.015,0.0,0.07,0.01,0.0825,0.02,0.03666666666666667
1567,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.05,0.02,0.0
1568,0.01,0.045,0.07400000000000001,0.0,0.0,0.0,0.03666666666666667,0.0,0.0525,0.0525,0.01
1569,0.02,0.1125,0.06666666666666667,0.0,0.03,0.0275,0.04,0.01,0.07,0.1,0.03
1570,0.01,0.0,0.03666666666666667,0.0,0.0,0.0,0.05,0.0,0.02,0.045,0.0
1571,0.92,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.03,0.0
1572,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.01,0.0
1573,0.0,0.013333333333333332,0.0,0.0,0.01,0.0,0.08,0.0,0.04,0.16,0.01
1574,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.01,0.0,0.025,0.03,0.0
1575,0.01,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.035,0.12,0.0
1576,0.02,0.32547619047619053,0.349595238095238,0.0,0.01,0.0,0.015,0.03,0.037333333333333336,0.06,0.29169047619047617
1577,0.0,0.01,0.005,0.0,0.0,0.01,0.04,0.0,0.04,0.015,0.0
1578,0.01,0.01,0.045,0.0,0.0,0.0,0.01,0.0,0.02,0.0325,0.0
1579,0.0,0.01,0.0625,0.0,0.0,0.0,0.005,0.01,0.02,0.04,0.0
1580,0.63,0.018333333333333333,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.0
1581,0.01,0.0175,0.0,0.0,0.01,0.0,0.09,0.0,0.07,0.056666666666666664,0.0
1582,0.0,0.03,0.012857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,0.88,0.0,0.03,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.003333333333333333
1584,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.27,0.0,0.0
1585,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,0.0,0.0,0.02,0.0,0.0,0.0,0.025,0.0,0.055,0.01,0.0
1587,0.0,0.02,0.01,0.0,0.0,0.0,0.11,0.0,0.07,0.01,0.0
1588,0.0,0.01,0.0,0.0,0.0,0.0,0.242,0.0,0.594,0.02,0.0
1589,0.0,0.006666666666666666,0.004,0.0,0.0,0.0,0.02,0.0,0.03,0.01,0.0
1590,0.02,0.6533333333333333,0.5,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0
1591,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.09,0.32,0.0
1592,0.05,0.065,0.05416666666666666,0.0,0.17333333333333337,0.025,0.04,0.04,0.04,0.09,0.0
1593,0.0,0.0275,0.040999999999999995,0.0,0.0,0.0,0.03,0.0,0.05,0.01,0.006666666666666666
1594,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.03,0.0,0.0
1595,0.02,0.055,0.1215,0.0,0.023333333333333334,0.0,0.06666666666666667,0.03,0.059000000000000004,0.1,0.005714285714285714
1596,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0375,0.08,0.01
1597,0.0,0.006666666666666666,0.01,0.0,0.0,0.02,0.02,0.0,0.11,0.01,0.0
1598,0.03,0.03,0.03,0.0,0.06,0.0,0.03,0.0,0.09,0.07333333333333333,0.0
1599,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
1600,0.0,0.03,0.05,0.0,0.0,0.0,0.075,0.02,0.17,0.05,0.0
1601,0.0,0.0508452380952381,0.15700793650793654,0.01,0.013333333333333332,0.02,0.03333333333333333,0.0,0.045,0.28,0.055523809523809524
1602,0.06,0.015,0.02,0.01,0.01,0.02,0.08,0.0,0.08166666666666668,0.06,0.01
1603,0.01,0.0,0.02,0.0,0.51,0.01,0.0,0.0,0.0,0.63,0.0
1604,0.03,0.01,0.14391666666666666,0.0,0.01,0.0,0.08,0.01,0.12452380952380952,0.273,0.01
1605,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0
1606,0.0,0.03,0.026000000000000002,0.0,0.01,0.0,0.01,0.0,0.05,0.11,0.0
1607,0.0,0.01,0.02,0.0,0.0,0.0,0.03,0.0,0.09,0.03,0.0
1608,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.02
1609,0.01,0.0,0.04,0.03,0.01,0.0,0.04,0.0,0.01,0.08666666666666666,0.0
1610,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.05,0.0
1611,0.0,0.04833333333333333,0.085,0.0,0.0,0.0,0.0,0.0,0.03,0.09833333333333333,0.03
1612,0.02,0.02,0.03,0.0,0.05,0.0,0.056666666666666664,0.0125,0.08,0.1,0.02
1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0
1614,0.01,0.05,0.0525,0.02,0.0,0.0,0.0,0.0,0.09,0.14,0.0
1615,0.05,0.03,0.075,0.0,0.01,0.0,0.07,0.01,0.12,0.42,0.01
1616,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
1617,0.0,0.005,0.01,0.0,0.0,0.0,0.045,0.0,0.01,0.03,0.01
1618,0.0,0.0,0.05,0.0,0.0,0.0,0.04,0.0,0.05,0.28,0.0
1619,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
1620,0.0,0.01,0.61,0.0,0.0,0.0,0.0,0.0,0.01,0.7,0.0
1621,0.0,0.02,0.016666666666666666,0.02,0.01,0.0,0.02,0.0,0.04,0.05,0.003333333333333333
1622,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.29,0.02,0.0
1623,0.03,0.01,0.01,0.02,0.01,0.0,0.03,0.0,0.03,0.04,0.0
1624,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.05,0.0
1625,1.0,0.0,0.015,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0
1626,0.0,0.08,0.03,0.0,0.06,0.03,0.05,0.015,0.04666666666666666,0.06,0.05
1627,0.03,0.01,0.03,0.0,0.0,0.0,0.05,0.02,0.04,0.05,0.01
1628,0.01,0.065,0.11166666666666666,0.0,0.0,0.0016666666666666666,0.01,0.0,0.02333333333333333,0.06,0.01
1629,0.01,0.0,0.030333333333333337,0.0,0.0,0.0,0.0,0.01,0.02,0.07,0.0
1630,0.99,0.01,0.025,0.01,0.01,0.0,0.01,0.0,0.01,0.013333333333333332,0.0
1631,0.0,0.0,0.08,0.0,0.0,0.0,0.07625,0.0,0.08,0.01,0.0
1632,0.78,0.04333333333333333,0.06,0.0,0.003333333333333333,0.0,0.0,0.03,0.01,0.01,0.02
1633,0.0,0.68,0.61,0.0,0.0,0.0,0.03,0.0,0.64,0.0,0.0
